FlightDate,Reporting_Airline,OriginAirportSeqID,OriginState,DepDelayMinutes,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay
2/23/23,AA,1410005,PA,0,0,,0,,
2/24/23,AA,1410005,PA,0,0,,0,,
2/25/23,AA,1410005,PA,0,0,,0,,
2/26/23,AA,1410005,PA,0,0,,0,,
2/27/23,AA,1410005,PA,0,0,,0,,
2/28/23,AA,1410005,PA,3,0,,0,,
2/22/23,AA,1410005,PA,0,0,,0,,
2/3/23,AA,1410005,PA,0,0,,0,,
2/6/23,AA,1410005,PA,0,0,,0,,
2/8/23,AA,1410005,PA,0,0,,0,,
2/10/23,AA,1410005,PA,0,0,,0,,
2/13/23,AA,1410005,PA,0,0,,0,,
2/15/23,AA,1410005,PA,0,0,,0,,
2/17/23,AA,1410005,PA,0,0,,0,0,0
2/20/23,AA,1410005,PA,0,0,,0,,
2/24/23,AA,1410005,PA,0,0,,0,,
2/27/23,AA,1410005,PA,42,0,,0,30,0
2/1/23,AA,1410005,PA,0,0,,0,,
2/2/23,AA,1410005,PA,0,0,,0,,
2/3/23,AA,1410005,PA,0,0,,0,0,0
2/5/23,AA,1410005,PA,97,0,,0,14,0
2/6/23,AA,1410005,PA,67,0,,0,30,0
2/7/23,AA,1410005,PA,0,0,,0,,
2/8/23,AA,1410005,PA,0,0,,0,,
2/9/23,AA,1410005,PA,171,0,,0,148,0
2/10/23,AA,1410005,PA,36,0,,0,0,0
2/12/23,AA,1410005,PA,0,0,,0,,
2/13/23,AA,1410005,PA,0,0,,0,,
2/14/23,AA,1410005,PA,0,0,,0,,
2/15/23,AA,1410005,PA,0,0,,0,,
2/16/23,AA,1410005,PA,0,0,,0,,
2/17/23,AA,1410005,PA,0,0,,0,,
2/19/23,AA,1410005,PA,0,0,,0,,
2/20/23,AA,1410005,PA,0,0,,0,,
2/21/23,AA,1410005,PA,0,0,,0,,
2/22/23,AA,1410005,PA,0,0,,0,,
2/23/23,AA,1410005,PA,0,0,,0,,
2/24/23,AA,1410005,PA,0,0,,0,,
2/26/23,AA,1410005,PA,0,0,,0,,
2/27/23,AA,1410005,PA,34,0,,0,18,0
2/28/23,AA,1410005,PA,0,0,,0,,
2/1/23,AA,1072102,MA,39,0,,0,0,0
2/2/23,AA,1072102,MA,0,0,,0,,
2/4/23,AA,1072102,MA,0,0,,0,,
2/11/23,AA,1072102,MA,0,0,,0,,
2/18/23,AA,1072102,MA,85,0,,0,3,0
2/25/23,AA,1072102,MA,0,0,,0,,
2/2/23,AA,1410005,PA,0,0,,0,0,0
2/3/23,AA,1410005,PA,0,0,,0,,
2/4/23,AA,1410005,PA,0,0,,0,,
2/5/23,AA,1410005,PA,45,0,,0,0,0
2/6/23,AA,1410005,PA,0,0,,0,,
2/7/23,AA,1410005,PA,0,0,,0,0,0
2/8/23,AA,1410005,PA,0,0,,0,,
2/9/23,AA,1410005,PA,20,0,,0,,
2/10/23,AA,1410005,PA,0,0,,0,,
2/11/23,AA,1410005,PA,6,0,,0,,
2/12/23,AA,1410005,PA,84,0,,0,0,0
2/13/23,AA,1410005,PA,0,0,,0,,
2/15/23,AA,1410005,PA,0,0,,0,,
2/16/23,AA,1410005,PA,0,0,,0,0,0
2/17/23,AA,1410005,PA,20,0,,0,,
2/18/23,AA,1410005,PA,0,0,,0,,
2/19/23,AA,1410005,PA,0,0,,0,,
2/20/23,AA,1410005,PA,0,0,,0,,
2/21/23,AA,1410005,PA,0,0,,0,,
2/22/23,AA,1410005,PA,0,0,,0,0,0
2/23/23,AA,1410005,PA,0,0,,0,,
2/24/23,AA,1410005,PA,0,0,,0,,
2/25/23,AA,1410005,PA,0,0,,0,,
2/26/23,AA,1410005,PA,1,0,,0,,
2/27/23,AA,1410005,PA,0,0,,0,,
2/28/23,AA,1410005,PA,0,0,,0,,
2/3/23,AA,1410005,PA,0,0,,0,0,0
2/4/23,AA,1410005,PA,0,0,,0,,
2/5/23,AA,1410005,PA,0,0,,0,,
2/6/23,AA,1410005,PA,0,0,,0,,
2/7/23,AA,1410005,PA,0,0,,0,,
2/8/23,AA,1410005,PA,0,0,,0,,
2/9/23,AA,1410005,PA,3,0,,0,,
2/10/23,AA,1410005,PA,3,0,,0,,
2/11/23,AA,1410005,PA,0,0,,0,,
2/12/23,AA,1410005,PA,0,0,,0,,
2/13/23,AA,1410005,PA,0,0,,0,,
2/14/23,AA,1410005,PA,0,0,,0,,
2/15/23,AA,1410005,PA,0,0,,0,,
2/16/23,AA,1410005,PA,6,0,,0,,
2/17/23,AA,1410005,PA,26,0,,0,0,0
2/18/23,AA,1410005,PA,0,0,,0,,
2/19/23,AA,1410005,PA,0,0,,0,,
2/20/23,AA,1410005,PA,0,0,,0,,
2/21/23,AA,1410005,PA,0,0,,0,,
2/22/23,AA,1410005,PA,0,0,,0,,
2/23/23,AA,1410005,PA,0,0,,0,,
2/24/23,AA,1410005,PA,0,0,,0,,
2/25/23,AA,1410005,PA,0,0,,0,0,0
2/26/23,AA,1410005,PA,0,0,,0,,
2/27/23,AA,1410005,PA,0,0,,0,,
2/28/23,AA,1410005,PA,0,0,,0,,
2/3/23,AA,1295304,NY,0,0,,0,,
2/5/23,AA,1295304,NY,0,0,,0,,
2/6/23,AA,1295304,NY,85,0,,0,0,0
2/7/23,AA,1295304,NY,0,0,,0,,
2/8/23,AA,1295304,NY,4,0,,0,,
2/9/23,AA,1295304,NY,78,0,,0,1,0
2/10/23,AA,1295304,NY,0,0,,0,,
2/12/23,AA,1295304,NY,0,0,,0,,
2/13/23,AA,1295304,NY,0,0,,0,,
2/14/23,AA,1295304,NY,0,0,,0,,
2/15/23,AA,1295304,NY,0,0,,0,,
2/16/23,AA,1295304,NY,0,0,,0,,
2/17/23,AA,1295304,NY,49,0,,0,12,0
2/19/23,AA,1295304,NY,0,0,,0,,
2/20/23,AA,1295304,NY,0,0,,0,,
2/21/23,AA,1295304,NY,0,0,,0,,
2/22/23,AA,1295304,NY,0,0,,0,,
2/23/23,AA,1295304,NY,0,0,,0,,
2/24/23,AA,1295304,NY,71,0,,0,0,0
2/26/23,AA,1295304,NY,33,0,,0,25,0
2/27/23,AA,1295304,NY,0,0,,0,,
2/28/23,AA,1295304,NY,0,0,,0,,
2/1/23,AA,1502403,VI,0,0,,0,,
2/2/23,AA,1502403,VI,14,0,,0,,
2/1/23,AA,1072102,MA,,1,B,0,,
2/2/23,AA,1072102,MA,,1,B,0,,
2/3/23,AA,1484306,PR,0,0,,0,,
2/4/23,AA,1484306,PR,0,0,,0,,
2/5/23,AA,1484306,PR,0,0,,0,,
2/6/23,AA,1484306,PR,0,0,,0,,
2/7/23,AA,1484306,PR,0,0,,0,,
2/8/23,AA,1484306,PR,79,0,,0,57,0
2/9/23,AA,1484306,PR,0,0,,0,,
2/10/23,AA,1484306,PR,0,0,,0,,
2/11/23,AA,1484306,PR,0,0,,0,,
2/12/23,AA,1484306,PR,0,0,,0,,
2/13/23,AA,1484306,PR,0,0,,0,,
2/14/23,AA,1484306,PR,0,0,,0,,
2/15/23,AA,1484306,PR,0,0,,0,,
2/16/23,AA,1484306,PR,2,0,,0,,
2/17/23,AA,1484306,PR,0,0,,0,,
2/18/23,AA,1484306,PR,0,0,,0,,
2/19/23,AA,1484306,PR,0,0,,0,,
2/20/23,AA,1484306,PR,0,0,,0,,
2/21/23,AA,1484306,PR,596,0,,0,0,0
2/22/23,AA,1484306,PR,0,0,,0,,
2/23/23,AA,1484306,PR,0,0,,0,,
2/24/23,AA,1484306,PR,0,0,,0,,
2/25/23,AA,1484306,PR,0,0,,0,,
2/26/23,AA,1484306,PR,0,0,,0,,
2/27/23,AA,1484306,PR,0,0,,0,,
2/28/23,AA,1484306,PR,0,0,,0,,
2/1/23,AA,1072102,MA,0,0,,0,,
2/2/23,AA,1072102,MA,0,0,,0,,
2/1/23,AA,1410005,PA,0,0,,0,0,0
2/2/23,AA,1410005,PA,0,0,,0,,
2/3/23,AA,1410005,PA,0,0,,0,,
2/4/23,AA,1410005,PA,0,0,,0,,
2/5/23,AA,1410005,PA,,1,A,0,,
2/6/23,AA,1410005,PA,0,0,,0,,
2/7/23,AA,1410005,PA,0,0,,0,0,0
2/8/23,AA,1410005,PA,0,0,,0,,
2/9/23,AA,1410005,PA,0,0,,0,0,0
2/10/23,AA,1410005,PA,0,0,,0,,
2/11/23,AA,1410005,PA,0,0,,0,,
2/12/23,AA,1410005,PA,0,0,,0,,
2/13/23,AA,1410005,PA,24,0,,0,,
2/14/23,AA,1410005,PA,0,0,,0,,
2/15/23,AA,1410005,PA,0,0,,1,,
2/16/23,AA,1410005,PA,0,0,,0,,
2/17/23,AA,1410005,PA,0,0,,0,,
2/18/23,AA,1410005,PA,0,0,,0,0,0
2/19/23,AA,1410005,PA,34,0,,0,17,0
2/20/23,AA,1410005,PA,0,0,,0,,
2/21/23,AA,1410005,PA,0,0,,0,,
2/22/23,AA,1410005,PA,0,0,,0,0,0
2/23/23,AA,1410005,PA,0,0,,0,,
2/24/23,AA,1410005,PA,0,0,,0,,
2/25/23,AA,1410005,PA,0,0,,0,,
2/26/23,AA,1410005,PA,0,0,,0,,
2/27/23,AA,1410005,PA,0,0,,0,,
2/28/23,AA,1410005,PA,0,0,,0,,
2/1/23,AA,1502704,VI,0,0,,0,,
2/2/23,AA,1502704,VI,76,0,,0,0,0
2/3/23,AA,1502704,VI,7,0,,0,,
2/4/23,AA,1502704,VI,1,0,,0,,
2/5/23,AA,1502704,VI,965,0,,0,809,0
2/6/23,AA,1502704,VI,0,0,,0,,
2/7/23,AA,1502704,VI,0,0,,0,,
2/8/23,AA,1502704,VI,0,0,,0,,
2/9/23,AA,1502704,VI,28,0,,0,,
2/10/23,AA,1502704,VI,0,0,,0,,
2/11/23,AA,1502704,VI,0,0,,0,,
2/12/23,AA,1502704,VI,0,0,,0,,
2/13/23,AA,1502704,VI,0,0,,0,,
2/14/23,AA,1502704,VI,20,0,,0,,
2/15/23,AA,1502704,VI,0,0,,0,,
2/16/23,AA,1502704,VI,18,0,,0,0,0
2/17/23,AA,1502704,VI,16,0,,0,,
2/18/23,AA,1502704,VI,14,0,,0,,
2/19/23,AA,1502704,VI,0,0,,0,,
2/20/23,AA,1502704,VI,0,0,,0,,
2/21/23,AA,1502704,VI,0,0,,0,,
2/22/23,AA,1502704,VI,0,0,,0,,
2/23/23,AA,1502704,VI,0,0,,0,,
2/24/23,AA,1502704,VI,0,0,,0,,
2/25/23,AA,1502704,VI,0,0,,0,,
2/26/23,AA,1502704,VI,0,0,,0,,
2/27/23,AA,1502704,VI,2,0,,0,,
2/28/23,AA,1502704,VI,0,0,,0,0,0
2/3/23,AA,1295304,NY,39,0,,0,0,0
2/4/23,AA,1295304,NY,192,0,,0,0,0
2/5/23,AA,1295304,NY,134,0,,0,0,0
2/6/23,AA,1295304,NY,49,0,,0,0,0
2/7/23,AA,1295304,NY,0,0,,0,,
2/8/23,AA,1295304,NY,5,0,,0,,
2/9/23,AA,1295304,NY,0,0,,0,,
2/10/23,AA,1295304,NY,0,0,,0,,
2/11/23,AA,1295304,NY,756,0,,0,454,0
2/12/23,AA,1295304,NY,0,0,,0,,
2/13/23,AA,1295304,NY,0,0,,0,,
2/14/23,AA,1295304,NY,0,0,,0,,
2/15/23,AA,1295304,NY,3,0,,0,,
2/16/23,AA,1295304,NY,0,0,,0,,
2/17/23,AA,1295304,NY,87,0,,0,0,0
2/18/23,AA,1295304,NY,0,0,,0,,
2/19/23,AA,1295304,NY,0,0,,0,,
2/20/23,AA,1295304,NY,0,0,,0,,
2/21/23,AA,1295304,NY,1,0,,0,,
2/22/23,AA,1295304,NY,0,0,,0,,
2/23/23,AA,1295304,NY,86,0,,0,0,0
2/24/23,AA,1295304,NY,48,0,,0,,
2/25/23,AA,1295304,NY,58,0,,0,14,0
2/26/23,AA,1295304,NY,0,0,,0,,
2/27/23,AA,1295304,NY,0,0,,0,,
2/28/23,AA,1295304,NY,0,0,,0,,
2/3/23,AA,1484306,PR,6,0,,0,,
2/4/23,AA,1484306,PR,17,0,,0,,
2/5/23,AA,1484306,PR,274,0,,0,2,0
2/7/23,AA,1484306,PR,0,0,,0,,
2/9/23,AA,1484306,PR,16,0,,0,,
2/10/23,AA,1484306,PR,21,0,,0,,
2/11/23,AA,1484306,PR,27,0,,0,6,0
2/12/23,AA,1484306,PR,9,0,,0,,
2/14/23,AA,1484306,PR,0,0,,0,,
2/16/23,AA,1484306,PR,1,0,,0,,
2/17/23,AA,1484306,PR,3,0,,0,,
2/18/23,AA,1484306,PR,4,0,,0,,
2/19/23,AA,1484306,PR,15,0,,0,,
2/21/23,AA,1484306,PR,15,0,,0,,
2/23/23,AA,1484306,PR,0,0,,0,,
2/24/23,AA,1484306,PR,6,0,,0,,
2/25/23,AA,1484306,PR,0,0,,0,,
2/26/23,AA,1484306,PR,133,0,,0,0,0
2/28/23,AA,1484306,PR,11,0,,0,,
2/1/23,AA,1410005,PA,0,0,,0,0,0
2/2/23,AA,1410005,PA,0,0,,0,,
2/3/23,AA,1295304,NY,0,0,,0,,
2/5/23,AA,1295304,NY,0,0,,0,,
2/6/23,AA,1295304,NY,0,0,,0,,
2/7/23,AA,1295304,NY,0,0,,0,,
2/8/23,AA,1295304,NY,0,0,,0,,
2/9/23,AA,1295304,NY,0,0,,0,,
2/10/23,AA,1295304,NY,0,0,,0,,
2/12/23,AA,1295304,NY,0,0,,0,,
2/13/23,AA,1295304,NY,0,0,,0,,
2/14/23,AA,1295304,NY,0,0,,0,,
2/15/23,AA,1295304,NY,0,0,,0,,
2/16/23,AA,1295304,NY,0,0,,0,,
2/17/23,AA,1295304,NY,69,0,,0,6,0
2/19/23,AA,1295304,NY,0,0,,0,,
2/20/23,AA,1295304,NY,0,0,,0,,
2/21/23,AA,1295304,NY,0,0,,0,,
2/22/23,AA,1295304,NY,0,0,,0,,
2/23/23,AA,1295304,NY,0,0,,0,,
2/24/23,AA,1295304,NY,0,0,,0,0,0
2/26/23,AA,1295304,NY,0,0,,0,,
2/27/23,AA,1295304,NY,0,0,,0,,
2/28/23,AA,1295304,NY,,1,B,0,,
2/1/23,AA,1410005,PA,2,0,,0,2,0
2/2/23,AA,1410005,PA,6,0,,0,6,0
2/3/23,AA,1410005,PA,0,0,,0,,
2/4/23,AA,1410005,PA,0,0,,0,,
2/5/23,AA,1410005,PA,0,0,,0,,
2/6/23,AA,1410005,PA,4,0,,0,4,0
2/7/23,AA,1410005,PA,62,0,,0,0,0
2/8/23,AA,1410005,PA,18,0,,0,18,0
2/9/23,AA,1410005,PA,0,0,,0,,
2/10/23,AA,1410005,PA,0,0,,0,,
2/11/23,AA,1410005,PA,0,0,,0,,
2/12/23,AA,1410005,PA,0,0,,0,,
2/13/23,AA,1410005,PA,0,0,,0,,
2/14/23,AA,1410005,PA,0,0,,0,,
2/15/23,AA,1410005,PA,0,0,,0,0,0
2/16/23,AA,1410005,PA,0,0,,0,,
2/17/23,AA,1410005,PA,55,0,,0,27,0
2/18/23,AA,1410005,PA,0,0,,0,,
2/19/23,AA,1410005,PA,0,0,,0,,
2/20/23,AA,1410005,PA,0,0,,0,,
2/21/23,AA,1410005,PA,0,0,,0,0,0
2/22/23,AA,1410005,PA,5,0,,0,5,0
2/23/23,AA,1410005,PA,2,0,,0,2,0
2/24/23,AA,1410005,PA,0,0,,0,0,0
2/25/23,AA,1410005,PA,16,0,,0,0,0
2/26/23,AA,1410005,PA,0,0,,0,,
2/27/23,AA,1410005,PA,0,0,,0,,
2/28/23,AA,1410005,PA,0,0,,0,,
2/1/23,AA,1410005,PA,0,0,,0,0,0
2/2/23,AA,1410005,PA,0,0,,0,,
2/3/23,AA,1410005,PA,0,0,,0,,
2/4/23,AA,1410005,PA,0,0,,0,,
2/5/23,AA,1410005,PA,0,0,,0,,
2/6/23,AA,1410005,PA,0,0,,0,,
2/7/23,AA,1410005,PA,0,0,,0,,
2/8/23,AA,1410005,PA,0,0,,0,,
2/9/23,AA,1410005,PA,0,0,,0,,
2/10/23,AA,1410005,PA,0,0,,0,,
2/11/23,AA,1410005,PA,0,0,,0,,
2/12/23,AA,1410005,PA,0,0,,0,,
2/13/23,AA,1410005,PA,0,0,,0,,
2/14/23,AA,1410005,PA,0,0,,0,,
2/15/23,AA,1410005,PA,0,0,,0,0,0
2/16/23,AA,1410005,PA,0,0,,0,,
2/17/23,AA,1410005,PA,0,0,,0,,
2/18/23,AA,1410005,PA,0,0,,0,,
2/19/23,AA,1410005,PA,0,0,,0,,
2/20/23,AA,1410005,PA,0,0,,0,,
2/21/23,AA,1410005,PA,0,0,,0,,
2/22/23,AA,1410005,PA,0,0,,0,0,0
2/23/23,AA,1410005,PA,0,0,,0,0,0
2/24/23,AA,1410005,PA,0,0,,0,0,0
2/25/23,AA,1410005,PA,0,0,,0,,
2/26/23,AA,1410005,PA,0,0,,0,0,0
2/27/23,AA,1410005,PA,0,0,,0,,
2/28/23,AA,1410005,PA,0,0,,0,0,0
2/3/23,AA,1410005,PA,0,0,,0,,
2/4/23,AA,1410005,PA,0,0,,0,,
2/5/23,AA,1410005,PA,0,0,,0,,
2/6/23,AA,1410005,PA,66,0,,0,52,0
2/7/23,AA,1410005,PA,0,0,,0,,
2/8/23,AA,1410005,PA,0,0,,0,,
2/9/23,AA,1410005,PA,1,0,,0,,
2/10/23,AA,1410005,PA,0,0,,0,,
2/11/23,AA,1410005,PA,28,0,,0,20,0
2/12/23,AA,1410005,PA,0,0,,0,,
2/13/23,AA,1410005,PA,1,0,,0,,
2/14/23,AA,1410005,PA,0,0,,0,,
2/15/23,AA,1410005,PA,0,0,,0,,
2/16/23,AA,1410005,PA,16,0,,0,16,0
2/17/23,AA,1410005,PA,142,0,,0,21,0
2/18/23,AA,1410005,PA,0,0,,0,,
2/19/23,AA,1410005,PA,0,0,,0,,
2/20/23,AA,1410005,PA,0,0,,0,,
2/21/23,AA,1410005,PA,0,0,,0,,
2/22/23,AA,1410005,PA,166,0,,0,101,0
2/23/23,AA,1410005,PA,0,0,,0,,
2/24/23,AA,1410005,PA,0,0,,0,,
2/25/23,AA,1410005,PA,0,0,,0,,
2/26/23,AA,1410005,PA,0,0,,0,,
2/27/23,AA,1410005,PA,3,0,,0,,
2/28/23,AA,1410005,PA,4,0,,0,,
2/1/23,AA,1484306,PR,0,0,,0,,
2/2/23,AA,1484306,PR,0,0,,0,,
2/1/23,AA,1410005,PA,0,0,,0,,
2/2/23,AA,1410005,PA,0,0,,0,,
2/3/23,AA,1410005,PA,0,0,,0,,
2/4/23,AA,1410005,PA,269,0,,0,3,0
2/5/23,AA,1410005,PA,0,0,,0,,
2/6/23,AA,1410005,PA,0,0,,0,,
2/7/23,AA,1410005,PA,0,0,,0,,
2/8/23,AA,1410005,PA,0,0,,0,,
2/9/23,AA,1410005,PA,0,0,,0,,
2/10/23,AA,1410005,PA,0,0,,0,,
2/11/23,AA,1410005,PA,0,0,,0,,
2/12/23,AA,1410005,PA,5,0,,0,,
2/13/23,AA,1410005,PA,0,0,,0,,
2/14/23,AA,1410005,PA,0,0,,0,,
2/15/23,AA,1410005,PA,0,0,,0,,
2/16/23,AA,1410005,PA,0,0,,0,,
2/17/23,AA,1410005,PA,0,0,,0,,
2/18/23,AA,1410005,PA,17,0,,0,,
2/19/23,AA,1410005,PA,0,0,,0,,
2/20/23,AA,1410005,PA,0,0,,0,,
2/21/23,AA,1410005,PA,0,0,,0,,
2/22/23,AA,1410005,PA,0,0,,0,,
2/23/23,AA,1410005,PA,0,0,,0,,
2/24/23,AA,1410005,PA,0,0,,0,,
2/25/23,AA,1410005,PA,74,0,,0,70,0
2/26/23,AA,1410005,PA,6,0,,0,,
2/27/23,AA,1410005,PA,154,0,,0,0,0
2/28/23,AA,1410005,PA,0,0,,0,,
2/3/23,AA,1072102,MA,0,0,,0,,
2/4/23,AA,1072102,MA,4,0,,0,,
2/5/23,AA,1072102,MA,1,0,,0,,
2/6/23,AA,1072102,MA,0,0,,0,,
2/7/23,AA,1072102,MA,0,0,,0,,
2/8/23,AA,1072102,MA,0,0,,0,0,0
2/9/23,AA,1072102,MA,0,0,,0,,
2/10/23,AA,1072102,MA,0,0,,0,,
2/11/23,AA,1072102,MA,0,0,,0,,
2/12/23,AA,1072102,MA,0,0,,0,,
2/13/23,AA,1072102,MA,0,0,,0,,
2/14/23,AA,1072102,MA,0,0,,0,,
2/15/23,AA,1072102,MA,0,0,,0,,
2/16/23,AA,1072102,MA,481,0,,0,481,0
2/17/23,AA,1072102,MA,0,0,,0,,
2/18/23,AA,1072102,MA,48,0,,0,1,0
2/19/23,AA,1072102,MA,5,0,,0,,
2/20/23,AA,1072102,MA,0,0,,0,,
2/21/23,AA,1072102,MA,0,0,,0,,
2/22/23,AA,1072102,MA,0,0,,0,,
2/23/23,AA,1072102,MA,9,0,,0,0,9
2/24/23,AA,1072102,MA,0,0,,0,,
2/25/23,AA,1072102,MA,1,0,,0,,
2/26/23,AA,1072102,MA,0,0,,0,,
2/27/23,AA,1072102,MA,0,0,,0,,
2/28/23,AA,1072102,MA,0,0,,0,,
2/1/23,AA,1295304,NY,8,0,,0,,
2/2/23,AA,1295304,NY,416,0,,0,6,0
2/3/23,AA,1295304,NY,39,0,,0,0,0
2/5/23,AA,1295304,NY,31,0,,0,0,0
2/6/23,AA,1295304,NY,14,0,,0,,
2/7/23,AA,1295304,NY,0,0,,0,,
2/8/23,AA,1295304,NY,0,0,,0,,
2/9/23,AA,1295304,NY,0,0,,0,,
2/10/23,AA,1295304,NY,1,0,,0,,
2/12/23,AA,1295304,NY,2,0,,0,,
2/13/23,AA,1295304,NY,67,0,,0,0,0
2/14/23,AA,1295304,NY,0,0,,0,,
2/15/23,AA,1295304,NY,97,0,,0,48,0
2/16/23,AA,1295304,NY,0,0,,0,,
2/17/23,AA,1295304,NY,6,0,,0,0,0
2/19/23,AA,1295304,NY,183,0,,0,0,0
2/20/23,AA,1295304,NY,7,0,,0,,
2/21/23,AA,1295304,NY,0,0,,0,,
2/22/23,AA,1295304,NY,0,0,,0,0,0
2/23/23,AA,1295304,NY,1,0,,0,,
2/24/23,AA,1295304,NY,0,0,,0,,
2/26/23,AA,1295304,NY,4,0,,0,,
2/27/23,AA,1295304,NY,0,0,,0,,
2/28/23,AA,1295304,NY,0,0,,0,,
2/3/23,AA,1410005,PA,0,0,,0,,
2/4/23,AA,1410005,PA,0,0,,0,,
2/5/23,AA,1410005,PA,36,0,,0,23,0
2/6/23,AA,1410005,PA,81,0,,0,74,0
2/9/23,AA,1410005,PA,0,0,,0,,
2/10/23,AA,1410005,PA,2,0,,0,,
2/11/23,AA,1410005,PA,0,0,,0,,
2/12/23,AA,1410005,PA,0,0,,0,,
2/13/23,AA,1410005,PA,0,0,,0,,
2/16/23,AA,1410005,PA,0,0,,0,0,0
2/17/23,AA,1410005,PA,0,0,,0,,
2/18/23,AA,1410005,PA,0,0,,0,,
2/19/23,AA,1410005,PA,15,0,,0,,
2/20/23,AA,1410005,PA,0,0,,0,,
2/23/23,AA,1410005,PA,13,0,,0,13,0
2/24/23,AA,1410005,PA,0,0,,0,,
2/25/23,AA,1410005,PA,0,0,,0,,
2/26/23,AA,1410005,PA,0,0,,0,,
2/27/23,AA,1410005,PA,0,0,,0,,
2/1/23,AA,1072102,MA,0,0,,0,0,0
2/2/23,AA,1072102,MA,0,0,,0,,
2/3/23,AA,1072102,MA,0,0,,0,,
2/4/23,AA,1072102,MA,37,0,,0,28,0
2/5/23,AA,1072102,MA,0,0,,0,,
2/6/23,AA,1072102,MA,0,0,,0,,
2/7/23,AA,1072102,MA,6,0,,0,,
2/8/23,AA,1072102,MA,0,0,,0,,
2/11/23,AA,1072102,MA,0,0,,0,,
2/12/23,AA,1072102,MA,0,0,,0,,
2/14/23,AA,1072102,MA,0,0,,0,,
2/15/23,AA,1072102,MA,0,0,,0,,
2/16/23,AA,1072102,MA,0,0,,0,,
2/17/23,AA,1072102,MA,0,0,,0,,
2/18/23,AA,1072102,MA,0,0,,0,,
2/19/23,AA,1072102,MA,0,0,,0,,
2/20/23,AA,1072102,MA,0,0,,0,,
2/21/23,AA,1072102,MA,0,0,,0,,
2/22/23,AA,1072102,MA,0,0,,0,0,0
2/23/23,AA,1072102,MA,33,0,,0,0,33
2/24/23,AA,1072102,MA,0,0,,1,,
2/25/23,AA,1072102,MA,1,0,,0,1,0
2/26/23,AA,1072102,MA,89,0,,0,0,0
2/27/23,AA,1072102,MA,0,0,,0,0,0
2/28/23,AA,1072102,MA,2,0,,0,0,0
2/3/23,AA,1502403,VI,0,0,,0,,
2/4/23,AA,1502403,VI,0,0,,0,,
2/5/23,AA,1502403,VI,52,0,,0,0,0
2/6/23,AA,1502403,VI,0,0,,0,,
2/7/23,AA,1502403,VI,0,0,,0,,
2/8/23,AA,1502403,VI,0,0,,0,,
2/9/23,AA,1502403,VI,34,0,,0,,
2/10/23,AA,1502403,VI,0,0,,0,,
2/11/23,AA,1502403,VI,3,0,,0,,
2/12/23,AA,1502403,VI,0,0,,0,,
2/13/23,AA,1502403,VI,0,0,,0,,
2/14/23,AA,1502403,VI,0,0,,0,,
2/15/23,AA,1502403,VI,0,0,,0,,
2/16/23,AA,1502403,VI,0,0,,0,,
2/17/23,AA,1502403,VI,0,0,,0,,
2/18/23,AA,1502403,VI,0,0,,0,,
2/19/23,AA,1502403,VI,0,0,,0,0,0
2/20/23,AA,1502403,VI,0,0,,0,,
2/21/23,AA,1502403,VI,32,0,,0,,
2/22/23,AA,1502403,VI,0,0,,0,,
2/23/23,AA,1502403,VI,0,0,,0,,
2/24/23,AA,1502403,VI,0,0,,0,,
2/25/23,AA,1502403,VI,47,0,,0,0,0
2/26/23,AA,1502403,VI,192,0,,0,0,0
2/27/23,AA,1502403,VI,0,0,,0,,
2/28/23,AA,1502403,VI,0,0,,0,,
2/1/23,AA,1410005,PA,0,0,,0,,
